"TOA5","CR1000XSeries","CR1000X","29994","CR1000X.Std.06.01","CPU:CCSL023911_v1.02.CR1X","10438","Table1"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","Gust3s_Max"
"TS","RN","meters/second","Deg",""
"","","WVc","WVc","Max"
"2026-01-30 18:50:00",243085,5.819,89.2,9.31
"2026-01-30 18:55:00",243086,6.182,88.1,9.44
"2026-01-30 19:00:00",243087,5.155,85.3,9.02
"2026-01-30 19:05:00",243088,5.646,86.9,8.92
"2026-01-30 19:10:00",243089,4.384,85.1,7.415
"2026-01-30 19:15:00",243090,5.329,85.3,9.34
"2026-01-30 19:20:00",243091,5.079,92.3,9.02
"2026-01-30 19:25:00",243092,5.394,87.3,9.47
"2026-01-30 19:30:00",243093,5.084,89.2,8.13
"2026-01-30 19:35:00",243094,5.677,87.5,9.28
"2026-01-30 19:40:00",243095,4.955,88.5,7.84
"2026-01-30 19:45:00",243096,5.176,89.6,8.07
"2026-01-30 19:50:00",243097,6.034,90.7,11.07
"2026-01-30 19:55:00",243098,5.052,88.7,8.49
"2026-01-30 20:00:00",243099,6.564,92.8,10.98
"2026-01-30 20:05:00",243100,5.212,91.7,9.05
"2026-01-30 20:10:00",243101,6.064,96.6,10
"2026-01-30 20:15:00",243102,5.444,94.2,8.59
"2026-01-30 20:20:00",243103,5.652,94.3,8.46
"2026-01-30 20:25:00",243104,5.808,92.6,11.2
"2026-01-30 20:30:00",243105,5.893,89.2,10.45
"2026-01-30 20:35:00",243106,5.58,87.2,8.66
"2026-01-30 20:40:00",243107,4.893,92.5,7.677
"2026-01-30 20:45:00",243108,6.154,90.1,9.9
"2026-01-30 20:50:00",243109,4.822,90.3,7.938
"2026-01-30 20:55:00",243110,6.339,92,9.7
"2026-01-30 21:00:00",243111,5.462,87.4,9.02
"2026-01-30 21:05:00",243112,5.186,90.2,8.79
"2026-01-30 21:10:00",243113,5.555,86.4,9.24
"2026-01-30 21:15:00",243114,4.985,91.6,9.87
"2026-01-30 21:20:00",243115,4.755,91.7,7.807
"2026-01-30 21:25:00",243116,5.072,90.6,8.66
"2026-01-30 21:30:00",243117,5.979,91.8,9.83
"2026-01-30 21:35:00",243118,5.037,88.6,8.07
"2026-01-30 21:40:00",243119,4.766,87.2,7.742
"2026-01-30 21:45:00",243120,5.268,88.1,8.04
"2026-01-30 21:50:00",243121,4.59,86.5,7.219
"2026-01-30 21:55:00",243122,4.907,85.1,8.43
"2026-01-30 22:00:00",243123,4.853,83.9,8.2
"2026-01-30 22:05:00",243124,4.791,88.8,8.2
"2026-01-30 22:10:00",243125,4.907,86,8.23
"2026-01-30 22:15:00",243126,4.423,89,7.121
"2026-01-30 22:20:00",243127,4.514,89.7,7.481
"2026-01-30 22:25:00",243128,4.804,86.7,8.33
"2026-01-30 22:30:00",243129,4.574,85.3,7.807
"2026-01-30 22:35:00",243130,5.481,87.2,9.11
"2026-01-30 22:40:00",243131,4.429,85.2,7.873
"2026-01-30 22:45:00",243132,4.043,82.6,8.66
"2026-01-30 22:50:00",243133,4.353,88.6,7.579
"2026-01-30 22:55:00",243134,4.644,88,9.02
"2026-01-30 23:00:00",243135,5.081,89.8,8.49
"2026-01-30 23:05:00",243136,4.675,89.8,7.187
"2026-01-30 23:10:00",243137,4.803,91.3,8.07
"2026-01-30 23:15:00",243138,4.755,89.3,6.827
"2026-01-30 23:20:00",243139,5.101,83.7,9.02
"2026-01-30 23:25:00",243140,5.35,84.9,8.69
"2026-01-30 23:30:00",243141,4.488,87.7,8.26
"2026-01-30 23:35:00",243142,4.912,84.4,8.56
"2026-01-30 23:40:00",243143,4.884,86.8,8.36
"2026-01-30 23:45:00",243144,4.444,88,8.26
"2026-01-30 23:50:00",243145,4.823,90,8.23
"2026-01-30 23:55:00",243146,3.901,88.1,6.141
"2026-01-31 00:00:00",243147,4.841,88.5,7.513
"2026-01-31 00:05:00",243148,4.383,88.8,6.827
"2026-01-31 00:10:00",243149,4.784,85.6,8.07
"2026-01-31 00:15:00",243150,5.038,85.9,7.481
"2026-01-31 00:20:00",243151,4.524,84.9,7.415
"2026-01-31 00:25:00",243152,4.588,83.2,7.84
"2026-01-31 00:30:00",243153,4.927,88.7,7.938
"2026-01-31 00:35:00",243154,5.021,86.2,9.31
"2026-01-31 00:40:00",243155,4.12,88.9,8.04
"2026-01-31 00:45:00",243156,4.3,89.6,7.481
"2026-01-31 00:50:00",243157,4.826,89.5,7.448
"2026-01-31 00:55:00",243158,5.411,90.2,8.89
"2026-01-31 01:00:00",243159,5.077,88.7,8.17
"2026-01-31 01:05:00",243160,4.58,89.7,6.697
"2026-01-31 01:10:00",243161,4.232,87.4,7.383
"2026-01-31 01:15:00",243162,4.848,89.9,9.21
"2026-01-31 01:20:00",243163,5.177,85.6,8.53
"2026-01-31 01:25:00",243164,4.586,89.4,7.35
"2026-01-31 01:30:00",243165,4.247,89,6.925
"2026-01-31 01:35:00",243166,4.762,86,7.971
"2026-01-31 01:40:00",243167,4.293,85.7,8.04
"2026-01-31 01:45:00",243168,3.995,83,7.121
"2026-01-31 01:50:00",243169,4.391,85.2,7.905
"2026-01-31 01:55:00",243170,3.829,85.9,6.86
"2026-01-31 02:00:00",243171,4.236,87.7,6.991
"2026-01-31 02:05:00",243172,3.977,90.5,6.043
"2026-01-31 02:10:00",243173,4.286,90.3,6.729
"2026-01-31 02:15:00",243174,4.19,87.2,6.403
"2026-01-31 02:20:00",243175,4.858,90.8,7.971
"2026-01-31 02:25:00",243176,4.616,90.5,7.415
"2026-01-31 02:30:00",243177,5.146,94.3,9.05
"2026-01-31 02:35:00",243178,5.029,88.2,7.807
"2026-01-31 02:40:00",243179,4.717,88.3,7.219
"2026-01-31 02:45:00",243180,4.142,90.6,6.305
"2026-01-31 02:50:00",243181,4.486,91.8,8.36
"2026-01-31 02:55:00",243182,4.244,89.3,7.775
"2026-01-31 03:00:00",243183,4.996,87.1,8.2
"2026-01-31 03:05:00",243184,4.114,89.8,7.611
"2026-01-31 03:10:00",243185,3.81,89.4,6.011
"2026-01-31 03:15:00",243186,4.242,92.9,6.925
"2026-01-31 03:20:00",243187,4.201,94.1,7.742
"2026-01-31 03:25:00",243188,3.972,91.5,7.089
"2026-01-31 03:30:00",243189,5.358,93.1,9.15
"2026-01-31 03:35:00",243190,4.919,92.7,8.89
"2026-01-31 03:40:00",243191,4.864,92.3,7.742
"2026-01-31 03:45:00",243192,4.884,93.3,7.905
"2026-01-31 03:50:00",243193,4.791,96,8.33
"2026-01-31 03:55:00",243194,4.4,93.5,7.513
"2026-01-31 04:00:00",243195,4.346,89.8,7.807
"2026-01-31 04:05:00",243196,4.605,88.7,9.21
"2026-01-31 04:10:00",243197,4.755,91.7,8.53
"2026-01-31 04:15:00",243198,4.964,95.8,7.775
"2026-01-31 04:20:00",243199,4.611,92.4,7.219
"2026-01-31 04:25:00",243200,4.125,91.9,8.23
"2026-01-31 04:30:00",243201,4.308,93.5,7.317
"2026-01-31 04:35:00",243202,4.908,92.7,7.513
"2026-01-31 04:40:00",243203,4.689,94.1,7.219
"2026-01-31 04:45:00",243204,4.81,90.2,8.3
"2026-01-31 04:50:00",243205,4.28,90.4,7.317
"2026-01-31 04:55:00",243206,4.815,94.8,8.33
"2026-01-31 05:00:00",243207,5.415,91.7,9.11
"2026-01-31 05:05:00",243208,4.639,90.7,8.4
"2026-01-31 05:10:00",243209,4.977,92.8,7.971
"2026-01-31 05:15:00",243210,4.536,93.1,7.285
"2026-01-31 05:20:00",243211,4.831,93.5,10.26
"2026-01-31 05:25:00",243212,5.034,93.9,8.72
"2026-01-31 05:30:00",243213,4.949,92.2,8.72
"2026-01-31 05:35:00",243214,5.801,91.2,9.28
"2026-01-31 05:40:00",243215,5.835,91.4,9.34
"2026-01-31 05:45:00",243216,5.078,90.3,7.971
"2026-01-31 05:50:00",243217,4.693,91.4,8.56
"2026-01-31 05:55:00",243218,4.152,92.3,6.958
"2026-01-31 06:00:00",243219,5.243,92.5,9.51
"2026-01-31 06:05:00",243220,5.141,94,7.938
"2026-01-31 06:10:00",243221,5.167,93.5,8.53
"2026-01-31 06:15:00",243222,4.815,88.2,8.07
"2026-01-31 06:20:00",243223,5.749,87.4,8.33
"2026-01-31 06:25:00",243224,5.086,95.9,7.775
"2026-01-31 06:30:00",243225,5.003,90.6,8.46
"2026-01-31 06:35:00",243226,5.417,92.2,10.36
"2026-01-31 06:40:00",243227,5.237,95.5,8
"2026-01-31 06:45:00",243228,5.687,95.4,8.49
"2026-01-31 06:50:00",243229,4.259,92.8,7.35
"2026-01-31 06:55:00",243230,5.109,96,7.742
"2026-01-31 07:00:00",243231,4.966,94.9,7.317
"2026-01-31 07:05:00",243232,5.281,91.6,7.938
"2026-01-31 07:10:00",243233,5.775,95.4,11.14
"2026-01-31 07:15:00",243234,6.718,95.2,10.49
"2026-01-31 07:20:00",243235,5.692,97.5,10.52
"2026-01-31 07:25:00",243236,5.815,96.6,9.38
"2026-01-31 07:30:00",243237,5.31,95.7,8.43
"2026-01-31 07:35:00",243238,5.355,91.9,8.79
"2026-01-31 07:40:00",243239,5.169,92.1,8.07
"2026-01-31 07:45:00",243240,4.986,89.4,7.611
"2026-01-31 07:50:00",243241,5.121,91.4,8.36
"2026-01-31 07:55:00",243242,4.923,90.6,8.59
"2026-01-31 08:00:00",243243,5.562,93.6,9.21
"2026-01-31 08:05:00",243244,5.739,95.9,9.08
"2026-01-31 08:10:00",243245,5.077,92.1,8
"2026-01-31 08:15:00",243246,5.383,93.5,9.47
"2026-01-31 08:20:00",243247,5.377,98.1,9.31
"2026-01-31 08:25:00",243248,5.382,97.9,9.05
"2026-01-31 08:30:00",243249,5.918,100.2,10.65
"2026-01-31 08:35:00",243250,5.414,96.4,9.8
"2026-01-31 08:40:00",243251,6.091,97.7,9.05
"2026-01-31 08:45:00",243252,5.826,102.8,10.45
"2026-01-31 08:50:00",243253,4.64,101,7.775
"2026-01-31 08:55:00",243254,5.309,94.5,9.21
"2026-01-31 09:00:00",243255,4.69,96.9,7.154
"2026-01-31 09:05:00",243256,4.096,101.3,7.056
"2026-01-31 09:10:00",243257,4.946,95.6,8.69
"2026-01-31 09:15:00",243258,5.554,98.4,9.87
"2026-01-31 09:20:00",243259,4.536,101.9,8.85
"2026-01-31 09:25:00",243260,4.472,104.4,7.971
"2026-01-31 09:30:00",243261,5.337,97.3,9.51
"2026-01-31 09:35:00",243262,5.24,100.1,8.95
"2026-01-31 09:40:00",243263,5.321,102.2,8.85
"2026-01-31 09:45:00",243264,5.513,97.8,8.82
"2026-01-31 09:50:00",243265,3.786,97.5,7.089
"2026-01-31 09:55:00",243266,3.443,98.1,5.423
"2026-01-31 10:00:00",243267,5.363,98,9.18
"2026-01-31 10:05:00",243268,5.102,103.5,8.92
"2026-01-31 10:10:00",243269,6.325,100.6,9.41
"2026-01-31 10:15:00",243270,4.326,92.9,7.807
"2026-01-31 10:20:00",243271,4.487,98.7,7.121
"2026-01-31 10:25:00",243272,4.852,96.2,8.72
"2026-01-31 10:30:00",243273,5.833,96.7,8.95
"2026-01-31 10:35:00",243274,4.941,97.3,7.84
"2026-01-31 10:40:00",243275,5.531,94.7,10.26
"2026-01-31 10:45:00",243276,5.486,97.6,8.98
"2026-01-31 10:50:00",243277,4.118,98.7,7.84
"2026-01-31 10:55:00",243278,5.015,96.9,8.69
"2026-01-31 11:00:00",243279,5.558,98.7,9.18
"2026-01-31 11:05:00",243280,5.421,95,8.59
"2026-01-31 11:10:00",243281,5.968,97.3,10.71
"2026-01-31 11:15:00",243282,5.901,97.7,10.85
"2026-01-31 11:20:00",243283,5.172,96,8.95
"2026-01-31 11:25:00",243284,5.622,98.7,10.13
"2026-01-31 11:30:00",243285,5.671,96.9,9.9
"2026-01-31 11:35:00",243286,4.479,93,7.775
"2026-01-31 11:40:00",243287,5.158,98.6,8.26
"2026-01-31 11:45:00",243288,5.16,97.3,8.07
"2026-01-31 11:50:00",243289,5.287,95.5,8.46
"2026-01-31 11:55:00",243290,4.852,100.2,7.187
"2026-01-31 12:00:00",243291,4.761,98.9,8.82
"2026-01-31 12:05:00",243292,5.427,96.4,8.4
"2026-01-31 12:10:00",243293,5.245,98.8,8.49
"2026-01-31 12:15:00",243294,5.304,96.8,9.08
"2026-01-31 12:20:00",243295,4.398,97.1,7.35
"2026-01-31 12:25:00",243296,4.908,96.1,8.26
"2026-01-31 12:30:00",243297,4.68,97.9,7.677
"2026-01-31 12:35:00",243298,5.109,101.3,8
"2026-01-31 12:40:00",243299,5.29,104.5,9.96
"2026-01-31 12:45:00",243300,4.907,109.8,7.938
"2026-01-31 12:50:00",243301,6.35,104.9,10.42
"2026-01-31 12:55:00",243302,5.518,110.3,10.75
"2026-01-31 13:00:00",243303,6.034,105.4,9.44
"2026-01-31 13:05:00",243304,6.599,109.3,11.2
"2026-01-31 13:10:00",243305,6.014,106.9,9.41
"2026-01-31 13:15:00",243306,5.847,105,10.13
"2026-01-31 13:20:00",243307,6.208,110.8,9.7
"2026-01-31 13:25:00",243308,5.843,109.8,10.32
"2026-01-31 13:30:00",243309,5.49,107.4,9.8
"2026-01-31 13:35:00",243310,5.556,103,9.7
"2026-01-31 13:40:00",243311,6.761,101.5,10.78
"2026-01-31 13:45:00",243312,5.945,102.8,9.7
"2026-01-31 13:50:00",243313,5.17,103.2,8.92
"2026-01-31 13:55:00",243314,6.07,105.6,9.6
"2026-01-31 14:00:00",243315,4.618,101.3,8.04
"2026-01-31 14:05:00",243316,4.668,103,8.59
"2026-01-31 14:10:00",243317,5.251,107.1,8.62
"2026-01-31 14:15:00",243318,6.193,102.7,11.04
"2026-01-31 14:20:00",243319,5.66,108.3,9.51
"2026-01-31 14:25:00",243320,5.188,108.6,9.8
"2026-01-31 14:30:00",243321,5.827,109.2,10.26
"2026-01-31 14:35:00",243322,6.549,104.5,10.75
"2026-01-31 14:40:00",243323,5.776,104.9,9.77
"2026-01-31 14:45:00",243324,5.595,101,9.51
"2026-01-31 14:50:00",243325,5.135,102.7,7.579
"2026-01-31 14:55:00",243326,6.048,100.5,9.64
"2026-01-31 15:00:00",243327,6.435,100.7,10.13
"2026-01-31 15:05:00",243328,5.893,99.6,10.42
"2026-01-31 15:10:00",243329,6.994,95.2,11.14
"2026-01-31 15:15:00",243330,6.622,100.8,11.56
"2026-01-31 15:20:00",243331,5.122,98.5,8.23
"2026-01-31 15:25:00",243332,4.977,105.2,8.92
"2026-01-31 15:30:00",243333,5.434,103.3,8.82
"2026-01-31 15:35:00",243334,5.696,101.7,8.66
"2026-01-31 15:40:00",243335,6.295,103.9,10.26
"2026-01-31 15:45:00",243336,4.981,99.5,9.11
"2026-01-31 15:50:00",243337,6.145,102.9,9.64
"2026-01-31 15:55:00",243338,5.293,104.9,10.29
"2026-01-31 16:00:00",243339,6.311,104.5,10.29
"2026-01-31 16:05:00",243340,6.687,101.1,12.25
"2026-01-31 16:10:00",243341,7.297,108.8,11.24
"2026-01-31 16:15:00",243342,6.074,99.7,9.51
"2026-01-31 16:20:00",243343,6.527,103.4,10.09
"2026-01-31 16:25:00",243344,5.171,99.5,7.807
"2026-01-31 16:30:00",243345,5.892,99,8.75
"2026-01-31 16:35:00",243346,5.564,97.8,8.56
"2026-01-31 16:40:00",243347,5.757,100.7,11.01
"2026-01-31 16:45:00",243348,5.664,98.6,8.85
"2026-01-31 16:50:00",243349,6.489,101.4,10.22
"2026-01-31 16:55:00",243350,5.242,107.5,9.24
"2026-01-31 17:00:00",243351,4.824,99.5,8.53
"2026-01-31 17:05:00",243352,5.251,95.7,9.7
"2026-01-31 17:10:00",243353,4.869,100.5,8.07
"2026-01-31 17:15:00",243354,5.931,93.7,9.54
"2026-01-31 17:20:00",243355,6.017,98.4,10.39
"2026-01-31 17:25:00",243356,6.52,95.8,11.14
"2026-01-31 17:30:00",243357,4.883,95.8,8.2
"2026-01-31 17:35:00",243358,4.966,97.3,8.43
"2026-01-31 17:40:00",243359,5.348,102.1,10.52
"2026-01-31 17:45:00",243360,6.801,106.8,11.11
"2026-01-31 17:50:00",243361,7.153,106.1,10.36
"2026-01-31 17:55:00",243362,7.068,103.5,10.85
"2026-01-31 18:00:00",243363,5.807,106,9.57
"2026-01-31 18:05:00",243364,6.704,109.3,10.49
"2026-01-31 18:10:00",243365,6.215,108.2,11.4
"2026-01-31 18:15:00",243366,6.705,104.9,14.18
"2026-01-31 18:20:00",243367,5.994,106.8,10.49
"2026-01-31 18:25:00",243368,6.652,104.4,11.99
"2026-01-31 18:30:00",243369,7.356,105.8,12.64
"2026-01-31 18:35:00",243370,7.249,112.4,13.46
"2026-01-31 18:40:00",243371,6.975,107.4,10.91
"2026-01-31 18:45:00",243372,5.984,106.8,8.89
"2026-01-31 18:50:00",243373,5.628,107.1,8.79
"2026-01-31 18:55:00",243374,5.872,109.7,10.32
"2026-01-31 19:00:00",243375,5.661,107.7,9.34
"2026-01-31 19:05:00",243376,5.247,106.1,8.49
"2026-01-31 19:10:00",243377,5.135,106.8,8.46
"2026-01-31 19:15:00",243378,5.488,112.6,9.54
"2026-01-31 19:20:00",243379,5.702,112.9,8.75
"2026-01-31 19:25:00",243380,5.765,109.3,10.03
"2026-01-31 19:30:00",243381,6.111,104.6,11.73
"2026-01-31 19:35:00",243382,6.099,106.5,9.73
"2026-01-31 19:40:00",243383,4.833,108.3,8
"2026-01-31 19:45:00",243384,4.997,108.2,9.08
"2026-01-31 19:50:00",243385,5.025,103.5,10.81
"2026-01-31 19:55:00",243386,6.93,103.6,10.65
"2026-01-31 20:00:00",243387,6.015,104.7,11.14
"2026-01-31 20:05:00",243388,5.521,108.8,8.95
"2026-01-31 20:10:00",243389,4.898,106.3,9.24
"2026-01-31 20:15:00",243390,6.213,101.2,9.96
"2026-01-31 20:20:00",243391,6.251,107.5,10.81
"2026-01-31 20:25:00",243392,5.249,103,9.87
"2026-01-31 20:30:00",243393,4.446,103.5,7.187
"2026-01-31 20:35:00",243394,4.771,105.2,8.13
"2026-01-31 20:40:00",243395,4.355,110,7.611
"2026-01-31 20:45:00",243396,4.475,111.8,10.06
"2026-01-31 20:50:00",243397,5.631,106.2,8.53
"2026-01-31 20:55:00",243398,5.566,106.4,8.62
"2026-01-31 21:00:00",243399,6.608,108.1,11.3
"2026-01-31 21:05:00",243400,6.07,106.5,11.14
"2026-01-31 21:10:00",243401,5.705,105.5,10.65
"2026-01-31 21:15:00",243402,5.844,107.2,9.8
"2026-01-31 21:20:00",243403,5.095,109.5,8.13
"2026-01-31 21:25:00",243404,6.044,105.3,10.13
"2026-01-31 21:30:00",243405,6.17,109,11.14
"2026-01-31 21:35:00",243406,5.545,108.3,9.08
"2026-01-31 21:40:00",243407,5.641,109.8,8.82
"2026-01-31 21:45:00",243408,4.891,106,8.49
"2026-01-31 21:50:00",243409,5.023,107.2,9.93
"2026-01-31 21:55:00",243410,6.239,105.5,9.93
"2026-01-31 22:00:00",243411,4.772,109.4,7.317
"2026-01-31 22:05:00",243412,4.383,107.1,6.991
"2026-01-31 22:10:00",243413,5.814,104.9,8.72
"2026-01-31 22:15:00",243414,5.872,109.6,9.44
"2026-01-31 22:20:00",243415,5.6,99.5,10
"2026-01-31 22:25:00",243416,5.569,106.3,9.08
"2026-01-31 22:30:00",243417,5.604,105.7,10.22
"2026-01-31 22:35:00",243418,5.082,106.7,7.807
"2026-01-31 22:40:00",243419,5.252,107.5,8.62
"2026-01-31 22:45:00",243420,4.733,104.4,8.13
"2026-01-31 22:50:00",243421,5.826,109,10.62
"2026-01-31 22:55:00",243422,5.259,102.8,8.53
"2026-01-31 23:00:00",243423,5.133,108.8,9.87
"2026-01-31 23:05:00",243424,5.002,105.9,9.24
"2026-01-31 23:10:00",243425,6.412,103,9.57
"2026-01-31 23:15:00",243426,5.167,108.3,9.6
"2026-01-31 23:20:00",243427,5.182,105.1,10.78
"2026-01-31 23:25:00",243428,5.725,106.2,8.2
"2026-01-31 23:30:00",243429,6.078,108.8,9.64
"2026-01-31 23:35:00",243430,5.458,104.7,10.36
"2026-01-31 23:40:00",243431,5.398,109,8.62
"2026-01-31 23:45:00",243432,5.178,106,7.971
"2026-01-31 23:50:00",243433,5.95,102.9,10.06
"2026-01-31 23:55:00",243434,5.037,106.1,8.72
"2026-02-01 00:00:00",243435,4.677,103.9,7.056
"2026-02-01 00:05:00",243436,4.789,106.1,7.938
"2026-02-01 00:10:00",243437,5.129,107,8.79
"2026-02-01 00:15:00",243438,4.629,106.8,7.742
"2026-02-01 00:20:00",243439,4.975,109.2,9.54
"2026-02-01 00:25:00",243440,4.178,105.2,6.631
"2026-02-01 00:30:00",243441,5.464,107.4,8.46
"2026-02-01 00:35:00",243442,6.285,109.5,9.77
"2026-02-01 00:40:00",243443,5.549,107.9,8.72
"2026-02-01 00:45:00",243444,5.371,108.9,8.62
"2026-02-01 00:50:00",243445,5.168,107.5,8.62
"2026-02-01 00:55:00",243446,4.636,109.9,7.023
"2026-02-01 01:00:00",243447,4.401,111.1,7.546
"2026-02-01 01:05:00",243448,4.621,113.3,7.154
"2026-02-01 01:10:00",243449,4.746,108.6,9.6
"2026-02-01 01:15:00",243450,4.225,105.3,7.905
"2026-02-01 01:20:00",243451,4.531,108.8,7.971
"2026-02-01 01:25:00",243452,3.634,111.2,5.847
"2026-02-01 01:30:00",243453,4.691,114.1,6.991
"2026-02-01 01:35:00",243454,4.215,113.8,7.252
"2026-02-01 01:40:00",243455,4.236,118.6,7.873
"2026-02-01 01:45:00",243456,4.642,111.2,6.697
"2026-02-01 01:50:00",243457,4.217,110.5,6.991
"2026-02-01 01:55:00",243458,3.897,111.7,7.415
"2026-02-01 02:00:00",243459,4.668,113,7.905
"2026-02-01 02:05:00",243460,5.534,114.6,9.02
"2026-02-01 02:10:00",243461,5.265,118.5,9.31
"2026-02-01 02:15:00",243462,5.149,116.9,7.807
"2026-02-01 02:20:00",243463,4.701,114.9,8.75
"2026-02-01 02:25:00",243464,4.896,114.6,8.17
"2026-02-01 02:30:00",243465,4.637,112.3,6.827
"2026-02-01 02:35:00",243466,5.052,113.6,8.85
"2026-02-01 02:40:00",243467,4.171,115.6,6.958
"2026-02-01 02:45:00",243468,5.048,109,8.49
"2026-02-01 02:50:00",243469,5.054,114.2,9.24
"2026-02-01 02:55:00",243470,4.745,115.6,7.448
"2026-02-01 03:00:00",243471,5.375,117.4,8.53
"2026-02-01 03:05:00",243472,5.679,112.1,9.34
"2026-02-01 03:10:00",243473,4.905,114.1,7.971
"2026-02-01 03:15:00",243474,4.483,114.2,6.664
"2026-02-01 03:20:00",243475,4.49,116.4,8.3
"2026-02-01 03:25:00",243476,4.687,112,8.89
"2026-02-01 03:30:00",243477,5.365,116.9,8.75
"2026-02-01 03:35:00",243478,5.065,117.2,11.17
"2026-02-01 03:40:00",243479,5.304,117.6,9.21
"2026-02-01 03:45:00",243480,4.549,116.3,8.33
"2026-02-01 03:50:00",243481,6.53,113.7,12.35
"2026-02-01 03:55:00",243482,5.518,114,9.18
"2026-02-01 04:00:00",243483,5.058,111.3,8.53
"2026-02-01 04:05:00",243484,4.225,110,6.925
"2026-02-01 04:10:00",243485,4.252,117,6.697
"2026-02-01 04:15:00",243486,6.238,117.3,10.81
"2026-02-01 04:20:00",243487,4.504,110.8,7.938
"2026-02-01 04:25:00",243488,4.747,107.8,8.79
"2026-02-01 04:30:00",243489,4.318,108,7.121
"2026-02-01 04:35:00",243490,5.315,111.4,10.19
"2026-02-01 04:40:00",243491,5.572,109,8.75
"2026-02-01 04:45:00",243492,5.575,112,8.79
"2026-02-01 04:50:00",243493,5.986,110.4,10.13
"2026-02-01 04:55:00",243494,5.343,107.8,8.53
"2026-02-01 05:00:00",243495,6.695,114.8,9.9
"2026-02-01 05:05:00",243496,5.612,108.6,9.87
"2026-02-01 05:10:00",243497,6.343,113.7,11.73
"2026-02-01 05:15:00",243498,5.811,111.8,8.98
"2026-02-01 05:20:00",243499,5.576,114.7,9.54
"2026-02-01 05:25:00",243500,5.054,110.9,7.84
"2026-02-01 05:30:00",243501,6.735,112.9,10
"2026-02-01 05:35:00",243502,5.472,111.4,9.51
"2026-02-01 05:40:00",243503,5.343,112.1,9.24
"2026-02-01 05:45:00",243504,5.827,113.1,10.19
"2026-02-01 05:50:00",243505,5.098,112.7,8.92
"2026-02-01 05:55:00",243506,4.65,113.7,8
"2026-02-01 06:00:00",243507,5.764,112.2,11.04
"2026-02-01 06:05:00",243508,6.08,111.3,11.86
"2026-02-01 06:10:00",243509,5.278,118.4,10.78
"2026-02-01 06:15:00",243510,4.936,112.7,9.51
"2026-02-01 06:20:00",243511,4.526,112,9.02
"2026-02-01 06:25:00",243512,3.959,113.6,6.827
"2026-02-01 06:30:00",243513,5.328,114,8.82
"2026-02-01 06:35:00",243514,5.3,115.7,10.85
"2026-02-01 06:40:00",243515,5.193,115.6,8.04
"2026-02-01 06:45:00",243516,5.045,112.8,8
"2026-02-01 06:50:00",243517,5.019,115.6,8.62
"2026-02-01 06:55:00",243518,4.701,114.1,8.85
"2026-02-01 07:00:00",243519,4.049,117.3,7.285
"2026-02-01 07:05:00",243520,4.963,117.1,7.775
"2026-02-01 07:10:00",243521,5.197,124.1,8.59
"2026-02-01 07:15:00",243522,4.526,121.1,7.219
"2026-02-01 07:20:00",243523,3.969,118,6.86
"2026-02-01 07:25:00",243524,4.957,115.1,7.905
"2026-02-01 07:30:00",243525,4.484,112.4,6.925
"2026-02-01 07:35:00",243526,4.69,115.4,7.742
"2026-02-01 07:40:00",243527,5.63,116.8,9.57
"2026-02-01 07:45:00",243528,4.765,116.4,8.2
"2026-02-01 07:50:00",243529,4.962,116.4,7.938
"2026-02-01 07:55:00",243530,5.281,115.6,9.41
"2026-02-01 08:00:00",243531,4.889,116.5,9.64
"2026-02-01 08:05:00",243532,4.856,114.3,7.023
"2026-02-01 08:10:00",243533,4.583,117.4,7.121
"2026-02-01 08:15:00",243534,4.021,118.2,7.709
"2026-02-01 08:20:00",243535,4.617,115.7,7.023
"2026-02-01 08:25:00",243536,4.765,116.3,7.611
"2026-02-01 08:30:00",243537,5.449,115.7,9.21
"2026-02-01 08:35:00",243538,4.952,115.8,9.02
"2026-02-01 08:40:00",243539,4.824,115.7,7.546
"2026-02-01 08:45:00",243540,5.082,112.6,7.448
"2026-02-01 08:50:00",243541,4.905,118.4,7.644
"2026-02-01 08:55:00",243542,3.89,114.1,6.533
"2026-02-01 09:00:00",243543,4.856,113.1,7.709
"2026-02-01 09:05:00",243544,4.133,113.6,8.2
"2026-02-01 09:10:00",243545,4.286,112.8,6.533
"2026-02-01 09:15:00",243546,3.901,111.7,7.219
"2026-02-01 09:20:00",243547,5.987,118,11.01
"2026-02-01 09:25:00",243548,5.789,118.1,10.45
"2026-02-01 09:30:00",243549,5.104,117.2,8.53
"2026-02-01 09:35:00",243550,5.373,113.9,8.66
"2026-02-01 09:40:00",243551,5.568,110.5,9.38
"2026-02-01 09:45:00",243552,4.979,111,8.07
"2026-02-01 09:50:00",243553,4.248,108.6,7.742
"2026-02-01 09:55:00",243554,4.434,112.2,8.85
"2026-02-01 10:00:00",243555,5.614,110.2,8.82
"2026-02-01 10:05:00",243556,4.729,113,10.32
"2026-02-01 10:10:00",243557,5.859,118.3,9.6
"2026-02-01 10:15:00",243558,6.026,109.8,10.68
"2026-02-01 10:20:00",243559,5.809,110.5,9.47
"2026-02-01 10:25:00",243560,5.599,116.4,9.44
"2026-02-01 10:30:00",243561,5.119,115.3,9.02
"2026-02-01 10:35:00",243562,6.141,111.6,9.38
"2026-02-01 10:40:00",243563,5.374,112.3,7.873
"2026-02-01 10:45:00",243564,5.043,109.9,8.3
"2026-02-01 10:50:00",243565,5.818,112.7,10.52
